Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
404.31586,-13.354382,159.90755,0,1/1/2018 2:56,2018,1,1
403.8492,-13.191461,159.88342,0,1/1/2018 2:56,2018,1,1
405.87592,10.858995,154.39093,0,1/1/2018 3:03,2018,1,1
405.84354,11.549943,154.22389,0,1/1/2018 3:04,2018,1,1
406.1421,11.641851,154.20091,0,1/1/2018 3:04,2018,1,1
406.5202,11.72248,154.18376,0,1/1/2018 3:04,2018,1,1
406.67365,11.813917,154.16075,0,1/1/2018 3:04,2018,1,1
406.90552,11.905796,154.13748,0,1/1/2018 3:04,2018,1,1
406.20526,11.9978075,154.11447,0,1/1/2018 3:04,2018,1,1
406.45508,12.090137,154.09134,0,1/1/2018 3:04,2018,1,1
406.0902,12.182155,154.06822,0,1/1/2018 3:04,2018,1,1
406.54898,12.274166,154.04507,0,1/1/2018 3:04,2018,1,1
406.4869,12.365904,154.02184,0,1/1/2018 3:04,2018,1,1
406.55768,12.537765,153.966,0,1/1/2018 3:04,2018,1,1
406.2242,12.626939,153.95029,0,1/1/2018 3:04,2018,1,1
405.93152,13.526943,153.70573,0,1/1/2018 3:04,2018,1,1
406.79944,13.655651,153.67293,0,1/1/2018 3:04,2018,1,1
406.7776,13.755188,153.65132,0,1/1/2018 3:04,2018,1,1
406.33395,13.81143,153.6549,0,1/1/2018 3:04,2018,1,1
406.4384,14.197887,153.55626,0,1/1/2018 3:04,2018,1,1
406.5283,14.357858,153.5037,0,1/1/2018 3:04,2018,1,1
406.5203,14.427871,153.49312,0,1/1/2018 3:04,2018,1,1
406.7697,14.519875,153.47008,0,1/1/2018 3:04,2018,1,1
406.40952,14.611926,153.44675,0,1/1/2018 3:04,2018,1,1
406.96912,14.704105,153.42331,0,1/1/2018 3:04,2018,1,1
406.26782,14.796246,153.39954,0,1/1/2018 3:04,2018,1,1
406.2637,14.88834,153.3762,0,1/1/2018 3:05,2018,1,1
405.64185,15.051734,153.31372,0,1/1/2018 3:05,2018,1,1
406.31976,15.111966,153.31096,0,1/1/2018 3:05,2018,1,1
406.7945,15.422961,153.22916,0,1/1/2018 3:05,2018,1,1
405.8558,18.164757,152.51202,0,1/1/2018 3:06,2018,1,1
405.5268,19.319963,152.20139,0,1/1/2018 3:06,2018,1,1
407.48883,21.022879,151.71198,0,1/1/2018 3:06,2018,1,1
407.3986,22.007685,151.42152,0,1/1/2018 3:07,2018,1,1
407.19873,22.030935,151.4438,0,1/1/2018 3:07,2018,1,1
407.4258,22.249191,151.38164,0,1/1/2018 3:07,2018,1,1
406.57224,22.346453,151.35863,0,1/1/2018 3:07,2018,1,1
407.5294,23.501936,150.9928,0,1/1/2018 3:07,2018,1,1
407.0847,23.657549,150.94127,0,1/1/2018 3:07,2018,1,1
407.2471,23.754675,150.91786,0,1/1/2018 3:07,2018,1,1
406.8313,23.87441,150.87712,0,1/1/2018 3:07,2018,1,1
407.00018,23.942562,150.86812,0,1/1/2018 3:07,2018,1,1
407.06827,24.032883,150.84155,0,1/1/2018 3:07,2018,1,1
407.16006,24.141485,150.80931,0,1/1/2018 3:07,2018,1,1
406.71,24.304247,150.76091,0,1/1/2018 3:07,2018,1,1
406.90887,27.410635,149.81342,0,1/1/2018 3:08,2018,1,1
406.92227,27.494741,149.79794,0,1/1/2018 3:08,2018,1,1
407.78876,33.35783,147.80753,0,1/1/2018 3:10,2018,1,1
408.10712,35.821247,146.89645,0,1/1/2018 3:11,2018,1,1
409.20667,36.938694,146.47377,0,1/1/2018 3:11,2018,1,1
404.51276,-37.730167,143.30722,0,1/1/2018 4:28,2018,1,1
404.1315,-37.582,143.23546,0,1/1/2018 4:28,2018,1,1
403.69855,-37.440063,143.24744,0,1/1/2018 4:28,2018,1,1
403.7511,-37.346176,143.20619,0,1/1/2018 4:28,2018,1,1
403.0704,-37.24883,143.12341,0,1/1/2018 4:28,2018,1,1
403.93103,-37.1011,143.14606,0,1/1/2018 4:28,2018,1,1
403.96317,-37.001766,143.1166,0,1/1/2018 4:28,2018,1,1
403.4704,-36.91399,143.06445,0,1/1/2018 4:28,2018,1,1
403.04434,-36.820396,143.02391,0,1/1/2018 4:28,2018,1,1
403.9264,-36.6716,143.04564,0,1/1/2018 4:28,2018,1,1
404.29257,-36.5893,142.98158,0,1/1/2018 4:28,2018,1,1
404.07123,-36.506695,142.91772,0,1/1/2018 4:28,2018,1,1
404.28375,-36.40687,142.88838,0,1/1/2018 4:28,2018,1,1
403.98727,-36.31285,142.84761,0,1/1/2018 4:28,2018,1,1
404.02875,-36.151936,142.89183,0,1/1/2018 4:28,2018,1,1
403.7448,-36.058624,142.85223,0,1/1/2018 4:28,2018,1,1
404.25668,-35.959225,142.82347,0,1/1/2018 4:28,2018,1,1
403.64075,-35.866356,142.7838,0,1/1/2018 4:28,2018,1,1
404.40433,-35.773087,142.74368,0,1/1/2018 4:28,2018,1,1
403.76248,-35.6793,142.70349,0,1/1/2018 4:29,2018,1,1
403.95462,-35.58538,142.66338,0,1/1/2018 4:29,2018,1,1
403.324,-35.497272,142.61185,0,1/1/2018 4:29,2018,1,1
403.88733,-35.334785,142.65414,0,1/1/2018 4:29,2018,1,1
403.5973,-35.2348,142.62561,0,1/1/2018 4:29,2018,1,1
403.70984,-35.13478,142.59712,0,1/1/2018 4:29,2018,1,1
403.82376,-35.047684,142.54749,0,1/1/2018 4:29,2018,1,1
403.5979,-34.96659,142.48683,0,1/1/2018 4:29,2018,1,1
403.5311,-34.86685,142.45837,0,1/1/2018 4:29,2018,1,1
403.74362,-34.72216,142.46692,0,1/1/2018 4:29,2018,1,1
403.78262,-34.596123,142.4432,0,1/1/2018 4:29,2018,1,1
404.54938,-34.515953,142.38353,0,1/1/2018 4:29,2018,1,1
403.54172,-34.38995,142.36014,0,1/1/2018 4:29,2018,1,1
404.01465,-34.30921,142.3003,0,1/1/2018 4:29,2018,1,1
403.4369,-34.222107,142.2512,0,1/1/2018 4:29,2018,1,1
403.50385,-34.070976,142.27025,0,1/1/2018 4:29,2018,1,1
404.0872,-33.97763,142.23203,0,1/1/2018 4:29,2018,1,1
404.09186,-33.87774,142.20444,0,1/1/2018 4:29,2018,1,1
403.41144,-33.777878,142.17677,0,1/1/2018 4:29,2018,1,1
403.76248,-33.68463,142.13864,0,1/1/2018 4:29,2018,1,1
403.98242,-33.584778,142.11055,0,1/1/2018 4:29,2018,1,1
403.985,-33.49133,142.07219,0,1/1/2018 4:29,2018,1,1
403.76633,-33.391582,142.0449,0,1/1/2018 4:29,2018,1,1
403.8882,-33.291794,142.01797,0,1/1/2018 4:29,2018,1,1
403.70245,-33.19841,141.9803,0,1/1/2018 4:29,2018,1,1
403.66867,-33.045666,141.99762,0,1/1/2018 4:29,2018,1,1
404.30313,-32.95289,141.9603,0,1/1/2018 4:29,2018,1,1
403.34424,-32.85316,141.93266,0,1/1/2018 4:29,2018,1,1
404.26697,-32.75337,141.9053,0,1/1/2018 4:29,2018,1,1
403.30713,-32.653454,141.87778,0,1/1/2018 4:29,2018,1,1
403.6299,-32.553505,141.85023,0,1/1/2018 4:29,2018,1,1
403.54327,-32.4535,141.82283,0,1/1/2018 4:29,2018,1,1
402.79993,-32.353645,141.79558,0,1/1/2018 4:29,2018,1,1
403.81885,-32.274265,141.73914,0,1/1/2018 4:29,2018,1,1
404.2804,-32.11989,141.75433,0,1/1/2018 4:29,2018,1,1
404.1372,-32.026833,141.71786,0,1/1/2018 4:30,2018,1,1
404.43884,-31.933765,141.6815,0,1/1/2018 4:30,2018,1,1
403.79172,-30.902206,141.39336,0,1/1/2018 4:30,2018,1,1
409.30804,34.51381,126.23901,0,1/1/2018 4:48,2018,1,1
409.60217,37.93453,125.27483,0,1/1/2018 4:49,2018,1,1
409.13275,38.154922,125.1654,0,1/1/2018 4:49,2018,1,1
407.9844,38.248272,125.14451,0,1/1/2018 4:49,2018,1,1
409.84778,38.374702,125.09834,0,1/1/2018 4:49,2018,1,1
410.80664,38.481087,125.08033,0,1/1/2018 4:49,2018,1,1
409.01132,39.677265,124.70956,0,1/1/2018 4:49,2018,1,1
409.5711,39.776722,124.701035,0,1/1/2018 4:49,2018,1,1
409.48087,39.902893,124.653496,0,1/1/2018 4:49,2018,1,1
409.47192,40.04907,124.57644,0,1/1/2018 4:49,2018,1,1
408.70938,40.11533,124.59316,0,1/1/2018 4:49,2018,1,1
409.0451,40.247795,124.53587,0,1/1/2018 4:50,2018,1,1
408.04416,40.387268,124.46843,0,1/1/2018 4:50,2018,1,1
406.7103,40.514465,124.44369,0,1/1/2018 4:50,2018,1,1
409.86646,40.666744,124.37849,0,1/1/2018 4:50,2018,1,1
411.23062,40.865734,124.314606,0,1/1/2018 4:50,2018,1,1
410.55588,40.999187,124.30293,0,1/1/2018 4:50,2018,1,1
409.80597,41.303577,124.21878,0,1/1/2018 4:50,2018,1,1
409.66833,41.608475,124.088234,0,1/1/2018 4:50,2018,1,1
410.39023,41.741222,124.07556,0,1/1/2018 4:50,2018,1,1
410.00684,41.893898,124.00988,0,1/1/2018 4:50,2018,1,1
408.04202,42.013138,123.99296,0,1/1/2018 4:50,2018,1,1
409.2848,42.132816,123.953636,0,1/1/2018 4:50,2018,1,1
410.1143,42.298916,123.89059,0,1/1/2018 4:50,2018,1,1
408.0166,42.457943,123.81354,0,1/1/2018 4:50,2018,1,1
408.31927,42.530914,123.82035,0,1/1/2018 4:50,2018,1,1
408.09662,42.65045,123.77996,0,1/1/2018 4:50,2018,1,1
405.6673,42.83549,123.66119,0,1/1/2018 4:50,2018,1,1
407.98868,42.9484,123.63145,0,1/1/2018 4:50,2018,1,1
407.8036,43.02176,123.63898,0,1/1/2018 4:50,2018,1,1
407.7015,43.18049,123.56069,0,1/1/2018 4:50,2018,1,1
407.15942,43.299217,123.519554,0,1/1/2018 4:50,2018,1,1
406.58533,43.411884,123.48937,0,1/1/2018 4:50,2018,1,1
408.1048,43.544254,123.451256,0,1/1/2018 4:50,2018,1,1
407.72028,43.729813,123.4031,0,1/1/2018 4:50,2018,1,1
406.47324,44.782917,123.03219,0,1/1/2018 4:51,2018,1,1
401.53333,-51.46934,120.26685,0,1/1/2018 6:02,2018,1,1
400.05347,-51.08683,120.15556,0,1/1/2018 6:03,2018,1,1
400.9619,-50.276306,119.94197,0,1/1/2018 6:03,2018,1,1
402.17834,-49.211,119.50146,0,1/1/2018 6:03,2018,1,1
402.9224,-49.04084,119.48618,0,1/1/2018 6:03,2018,1,1
403.33887,-48.025608,119.217316,0,1/1/2018 6:03,2018,1,1
403.40405,-46.819466,118.81656,0,1/1/2018 6:04,2018,1,1
402.6605,-46.616207,118.65553,0,1/1/2018 6:04,2018,1,1
403.15475,-46.38657,118.641685,0,1/1/2018 6:04,2018,1,1
403.56158,-46.18855,118.562256,0,1/1/2018 6:04,2018,1,1
403.2898,-46.028046,118.58928,0,1/1/2018 6:04,2018,1,1
404.23404,-36.20573,115.85482,0,1/1/2018 6:07,2018,1,1
403.97357,-35.56298,115.633194,0,1/1/2018 6:07,2018,1,1
403.9617,-35.46999,115.6089,0,1/1/2018 6:07,2018,1,1
404.5798,-35.37708,115.58519,0,1/1/2018 6:07,2018,1,1
404.39142,-35.284412,115.56192,0,1/1/2018 6:07,2018,1,1
404.4599,-35.19175,115.53874,0,1/1/2018 6:07,2018,1,1
404.26886,-35.0621,115.50594,0,1/1/2018 6:07,2018,1,1
404.2055,-34.969532,115.48264,0,1/1/2018 6:07,2018,1,1
404.3368,-34.876747,115.45948,0,1/1/2018 6:07,2018,1,1
404.41824,-34.783745,115.43598,0,1/1/2018 6:07,2018,1,1
404.5267,-34.69091,115.41291,0,1/1/2018 6:07,2018,1,1
404.8214,-34.59822,115.389656,0,1/1/2018 6:08,2018,1,1
404.7715,-34.505714,115.36599,0,1/1/2018 6:08,2018,1,1
404.82724,-34.413185,115.34276,0,1/1/2018 6:08,2018,1,1
405.44492,-34.295513,115.32661,0,1/1/2018 6:08,2018,1,1
404.92523,-34.196842,115.27445,0,1/1/2018 6:08,2018,1,1
403.55365,-34.110405,115.23899,0,1/1/2018 6:08,2018,1,1
404.9917,-33.959915,115.28194,0,1/1/2018 6:08,2018,1,1
402.4983,-33.886944,115.224144,0,1/1/2018 6:08,2018,1,1
403.6008,-33.768856,115.20817,0,1/1/2018 6:08,2018,1,1
403.6465,-33.682632,115.17306,0,1/1/2018 6:08,2018,1,1
404.2996,-33.504448,115.075096,0,1/1/2018 6:08,2018,1,1
404.7211,-33.411987,115.052444,0,1/1/2018 6:08,2018,1,1
404.70932,-33.31906,115.02963,0,1/1/2018 6:08,2018,1,1
404.88925,-33.160454,115.08185,0,1/1/2018 6:08,2018,1,1
405.00153,-33.07439,115.04769,0,1/1/2018 6:08,2018,1,1
405.0242,-32.981426,115.02486,0,1/1/2018 6:08,2018,1,1
404.95264,-32.88865,115.00219,0,1/1/2018 6:08,2018,1,1
405.0648,-32.795948,114.979225,0,1/1/2018 6:08,2018,1,1
405.31528,-32.71035,114.94506,0,1/1/2018 6:08,2018,1,1
405.20013,-32.61745,114.9221,0,1/1/2018 6:08,2018,1,1
404.69806,-32.524353,114.89926,0,1/1/2018 6:08,2018,1,1
405.05154,-32.438618,114.86543,0,1/1/2018 6:08,2018,1,1
405.02432,-32.34578,114.84261,0,1/1/2018 6:08,2018,1,1
405.0327,-32.252895,114.82014,0,1/1/2018 6:08,2018,1,1
405.1876,-32.16681,114.78663,0,1/1/2018 6:08,2018,1,1
405.18204,-32.080685,114.7528,0,1/1/2018 6:08,2018,1,1
405.10703,-32.00145,114.70804,0,1/1/2018 6:08,2018,1,1
404.59753,-31.908493,114.68532,0,1/1/2018 6:08,2018,1,1
404.74106,-31.815601,114.66267,0,1/1/2018 6:08,2018,1,1
404.79617,-31.72292,114.64005,0,1/1/2018 6:08,2018,1,1
405.00296,-31.630262,114.61719,0,1/1/2018 6:08,2018,1,1
405.06857,-31.537333,114.59457,0,1/1/2018 6:08,2018,1,1
405.31403,-31.375145,114.64149,0,1/1/2018 6:08,2018,1,1
405.3497,-31.282066,114.619026,0,1/1/2018 6:08,2018,1,1
405.31885,-31.189093,114.596565,0,1/1/2018 6:09,2018,1,1
405.2164,-31.111094,114.55346,0,1/1/2018 6:09,2018,1,1
405.36798,-31.018064,114.53074,0,1/1/2018 6:09,2018,1,1
405.10904,-30.925194,114.50839,0,1/1/2018 6:09,2018,1,1
405.06882,-30.832489,114.48603,0,1/1/2018 6:09,2018,1,1
405.408,-30.761656,114.432556,0,1/1/2018 6:09,2018,1,1
405.2262,-30.668306,114.40967,0,1/1/2018 6:09,2018,1,1
405.61713,-30.575325,114.38731,0,1/1/2018 6:09,2018,1,1
405.77426,-30.48968,114.354805,0,1/1/2018 6:09,2018,1,1
405.4819,-30.396793,114.3325,0,1/1/2018 6:09,2018,1,1
405.49393,-30.303783,114.31022,0,1/1/2018 6:09,2018,1,1
405.82047,-30.217943,114.277695,0,1/1/2018 6:09,2018,1,1
405.29684,-30.052961,114.320206,0,1/1/2018 6:09,2018,1,1
405.78024,-29.95982,114.29797,0,1/1/2018 6:09,2018,1,1
405.37607,-29.866753,114.27559,0,1/1/2018 6:09,2018,1,1
405.6192,-29.781574,114.243965,0,1/1/2018 6:09,2018,1,1
405.6245,-29.696522,114.21237,0,1/1/2018 6:09,2018,1,1
405.58875,-29.611296,114.18064,0,1/1/2018 6:09,2018,1,1
405.1164,-29.518463,114.1585,0,1/1/2018 6:09,2018,1,1
405.17157,-29.425724,114.13607,0,1/1/2018 6:09,2018,1,1
405.41962,-29.340443,114.10411,0,1/1/2018 6:09,2018,1,1
405.27954,-29.247358,114.08225,0,1/1/2018 6:09,2018,1,1
405.30447,-29.16185,114.050705,0,1/1/2018 6:09,2018,1,1
405.25778,-29.06862,114.02837,0,1/1/2018 6:09,2018,1,1
405.3694,-28.975218,114.00607,0,1/1/2018 6:09,2018,1,1
405.06415,-28.831287,114.016075,0,1/1/2018 6:09,2018,1,1
405.36127,-28.754364,113.97569,0,1/1/2018 6:09,2018,1,1
405.22388,-28.669237,113.94469,0,1/1/2018 6:09,2018,1,1
405.16766,-28.575956,113.922646,0,1/1/2018 6:09,2018,1,1
405.42548,-28.482864,113.90072,0,1/1/2018 6:09,2018,1,1
405.18927,-28.398003,113.86966,0,1/1/2018 6:09,2018,1,1
404.95163,-28.30537,113.84843,0,1/1/2018 6:09,2018,1,1
405.1076,-28.21282,113.8272,0,1/1/2018 6:09,2018,1,1
405.28052,-28.11986,113.8052,0,1/1/2018 6:09,2018,1,1
405.0614,-28.026518,113.78287,0,1/1/2018 6:09,2018,1,1
405.07315,-27.933317,113.76078,0,1/1/2018 6:10,2018,1,1
405.03098,-27.839895,113.73864,0,1/1/2018 6:10,2018,1,1
405.0545,-27.754892,113.70802,0,1/1/2018 6:10,2018,1,1
405.091,-27.661903,113.68628,0,1/1/2018 6:10,2018,1,1
405.14432,-27.568865,113.66474,0,1/1/2018 6:10,2018,1,1
405.152,-27.475554,113.64274,0,1/1/2018 6:10,2018,1,1
404.99585,-27.321959,113.65884,0,1/1/2018 6:10,2018,1,1
404.9672,-27.228674,113.637054,0,1/1/2018 6:10,2018,1,1
405.07162,-27.135305,113.61513,0,1/1/2018 6:10,2018,1,1
405.2985,-27.050484,113.58487,0,1/1/2018 6:10,2018,1,1
405.4096,-26.957548,113.56318,0,1/1/2018 6:10,2018,1,1
404.86407,-26.864838,113.54162,0,1/1/2018 6:10,2018,1,1
405.3304,-26.797197,113.495895,0,1/1/2018 6:10,2018,1,1
405.60083,-26.703663,113.47461,0,1/1/2018 6:10,2018,1,1
407.02316,-26.519108,113.45226,0,1/1/2018 6:10,2018,1,1
405.32355,-26.424282,113.409164,0,1/1/2018 6:10,2018,1,1
405.9913,-26.320795,113.37447,0,1/1/2018 6:10,2018,1,1
405.09122,-26.099474,113.36262,0,1/1/2018 6:10,2018,1,1
405.89606,-25.91364,113.33848,0,1/1/2018 6:10,2018,1,1
405.7025,-25.820517,113.3168,0,1/1/2018 6:10,2018,1,1
405.58652,-25.72725,113.29514,0,1/1/2018 6:10,2018,1,1
405.54257,-25.633753,113.27352,0,1/1/2018 6:10,2018,1,1
405.47537,-25.540478,113.25193,0,1/1/2018 6:10,2018,1,1
405.25168,-25.447184,113.23013,0,1/1/2018 6:10,2018,1,1
405.7091,-25.353992,113.20851,0,1/1/2018 6:10,2018,1,1
405.8324,-25.260489,113.1867,0,1/1/2018 6:10,2018,1,1
405.30475,-25.167032,113.16502,0,1/1/2018 6:10,2018,1,1
407.3422,-25.118584,113.10756,0,1/1/2018 6:10,2018,1,1
405.46915,-24.924065,113.09034,0,1/1/2018 6:10,2018,1,1
406.23294,-24.830719,113.06889,0,1/1/2018 6:10,2018,1,1
405.11954,-24.74661,113.04045,0,1/1/2018 6:10,2018,1,1
406.038,-24.6623,113.01194,0,1/1/2018 6:10,2018,1,1
405.99146,-24.577961,112.98336,0,1/1/2018 6:11,2018,1,1
405.76495,-24.484724,112.96171,0,1/1/2018 6:11,2018,1,1
405.89343,-24.391722,112.94012,0,1/1/2018 6:11,2018,1,1
405.80157,-24.298569,112.918785,0,1/1/2018 6:11,2018,1,1
405.4415,-24.20526,112.89749,0,1/1/2018 6:11,2018,1,1
405.98425,-24.11219,112.87659,0,1/1/2018 6:11,2018,1,1
405.65332,-24.018751,112.85527,0,1/1/2018 6:11,2018,1,1
405.30594,-23.925295,112.833885,0,1/1/2018 6:11,2018,1,1
405.35263,-23.831938,112.81241,0,1/1/2018 6:11,2018,1,1
405.0225,-23.747725,112.784386,0,1/1/2018 6:11,2018,1,1
405.17722,-23.65437,112.763214,0,1/1/2018 6:11,2018,1,1
405.0781,-23.561144,112.74202,0,1/1/2018 6:11,2018,1,1
405.02817,-23.467943,112.720764,0,1/1/2018 6:11,2018,1,1
405.3801,-23.374577,112.69961,0,1/1/2018 6:11,2018,1,1
404.99875,-23.281185,112.67841,0,1/1/2018 6:11,2018,1,1
405.22784,-23.187857,112.65707,0,1/1/2018 6:11,2018,1,1
404.91495,-23.094744,112.636116,0,1/1/2018 6:11,2018,1,1
404.9527,-23.001642,112.6151,0,1/1/2018 6:11,2018,1,1
405.0151,-22.908484,112.594025,0,1/1/2018 6:11,2018,1,1
405.02798,-22.815233,112.57285,0,1/1/2018 6:11,2018,1,1
404.76242,-22.721916,112.55179,0,1/1/2018 6:11,2018,1,1
404.81012,-22.637753,112.52391,0,1/1/2018 6:11,2018,1,1
405.45752,-22.544401,112.50248,0,1/1/2018 6:11,2018,1,1
404.5679,-22.375265,112.51259,0,1/1/2018 6:11,2018,1,1
404.43542,-22.329716,112.46298,0,1/1/2018 6:11,2018,1,1
405.22003,-22.124588,112.41702,0,1/1/2018 6:11,2018,1,1
404.06104,-21.86204,112.38854,0,1/1/2018 6:11,2018,1,1
403.44373,-21.348589,112.26486,0,1/1/2018 6:11,2018,1,1
404.8349,-21.179504,112.24187,0,1/1/2018 6:12,2018,1,1
404.58862,-21.086178,112.22072,0,1/1/2018 6:12,2018,1,1
404.2791,-21.013353,112.17494,0,1/1/2018 6:12,2018,1,1
404.26584,-20.851643,112.17411,0,1/1/2018 6:12,2018,1,1
404.64777,-20.807434,112.128334,0,1/1/2018 6:12,2018,1,1
404.7811,-20.68564,112.10797,0,1/1/2018 6:12,2018,1,1
404.78568,-20.57375,112.083,0,1/1/2018 6:12,2018,1,1
404.64682,-20.284243,112.02523,0,1/1/2018 6:12,2018,1,1
403.7159,-20.125565,111.98255,0,1/1/2018 6:12,2018,1,1
404.49188,-17.18791,111.34794,0,1/1/2018 6:13,2018,1,1
403.86993,-16.808048,111.24681,0,1/1/2018 6:13,2018,1,1
404.90762,-16.735239,111.219894,0,1/1/2018 6:13,2018,1,1
403.75128,-16.581568,111.20688,0,1/1/2018 6:13,2018,1,1
404.01633,-16.540167,111.17267,0,1/1/2018 6:13,2018,1,1
404.64014,-16.196869,111.125755,0,1/1/2018 6:13,2018,1,1
404.29535,-16.126553,111.09045,0,1/1/2018 6:13,2018,1,1
404.72208,-16.014381,111.06518,0,1/1/2018 6:13,2018,1,1
404.15228,-15.891808,111.04257,0,1/1/2018 6:13,2018,1,1
404.41968,-15.789879,111.01508,0,1/1/2018 6:13,2018,1,1
404.17474,-15.595027,110.96709,0,1/1/2018 6:13,2018,1,1
404.5348,-15.511959,110.94443,0,1/1/2018 6:13,2018,1,1
404.7239,-15.418291,110.92394,0,1/1/2018 6:13,2018,1,1
404.33368,-15.324656,110.903275,0,1/1/2018 6:13,2018,1,1
404.4748,-15.231114,110.88224,0,1/1/2018 6:13,2018,1,1
404.1884,-15.137618,110.86162,0,1/1/2018 6:13,2018,1,1
404.75607,-15.044021,110.84104,0,1/1/2018 6:13,2018,1,1
404.68723,-14.950386,110.820816,0,1/1/2018 6:13,2018,1,1
404.59027,-14.856959,110.80035,0,1/1/2018 6:13,2018,1,1
404.79572,-14.774028,110.77788,0,1/1/2018 6:13,2018,1,1
404.71793,-14.680525,110.75741,0,1/1/2018 6:13,2018,1,1
404.45093,-14.587264,110.73689,0,1/1/2018 6:13,2018,1,1
404.30066,-14.493942,110.716415,0,1/1/2018 6:14,2018,1,1
405.10806,-13.466431,110.51691,0,1/1/2018 6:14,2018,1,1
405.38702,-10.320623,109.81063,0,1/1/2018 6:15,2018,1,1
405.8461,-10.237925,109.78965,0,1/1/2018 6:15,2018,1,1
405.80872,-10.144526,109.76904,0,1/1/2018 6:15,2018,1,1
405.32532,-10.061886,109.748665,0,1/1/2018 6:15,2018,1,1
405.42422,-9.968336,109.72817,0,1/1/2018 6:15,2018,1,1
405.26544,-9.8966465,109.70716,0,1/1/2018 6:15,2018,1,1
405.21848,-9.80296,109.68681,0,1/1/2018 6:15,2018,1,1
404.56537,-8.945786,109.50803,0,1/1/2018 6:15,2018,1,1
404.9835,-8.575326,109.42257,0,1/1/2018 6:15,2018,1,1
406.80237,11.23112,104.84494,0,1/1/2018 6:21,2018,1,1
407.24005,11.310479,104.83546,0,1/1/2018 6:21,2018,1,1
407.9474,11.402977,104.81237,0,1/1/2018 6:21,2018,1,1
407.3974,11.495555,104.7897,0,1/1/2018 6:21,2018,1,1
407.5895,11.587716,104.76672,0,1/1/2018 6:21,2018,1,1
407.13193,11.679804,104.74422,0,1/1/2018 6:21,2018,1,1
406.9251,11.771562,104.72153,0,1/1/2018 6:21,2018,1,1
407.31332,11.863324,104.69856,0,1/1/2018 6:21,2018,1,1
407.326,11.955402,104.67573,0,1/1/2018 6:21,2018,1,1
407.28433,12.047939,104.65295,0,1/1/2018 6:21,2018,1,1
407.0981,12.140242,104.63005,0,1/1/2018 6:21,2018,1,1
405.6576,12.21806,104.61979,0,1/1/2018 6:21,2018,1,1
405.5251,13.170379,104.370476,0,1/1/2018 6:22,2018,1,1
408.14572,13.301991,104.329765,0,1/1/2018 6:22,2018,1,1
407.2835,13.38015,104.320724,0,1/1/2018 6:22,2018,1,1
408.8932,14.45406,104.051315,0,1/1/2018 6:22,2018,1,1
408.73523,14.570947,104.02442,0,1/1/2018 6:22,2018,1,1
409.07507,14.800741,103.943054,0,1/1/2018 6:22,2018,1,1
404.41153,14.846027,103.953835,0,1/1/2018 6:22,2018,1,1
406.11523,15.010551,103.89294,0,1/1/2018 6:22,2018,1,1
408.76303,15.091513,103.87533,0,1/1/2018 6:22,2018,1,1
408.5369,15.162417,103.865105,0,1/1/2018 6:22,2018,1,1
409.17676,15.3441925,103.798004,0,1/1/2018 6:22,2018,1,1
408.3754,15.359971,103.82099,0,1/1/2018 6:22,2018,1,1
408.88824,15.451395,103.79712,0,1/1/2018 6:22,2018,1,1
407.74957,15.615488,103.73504,0,1/1/2018 6:22,2018,1,1
409.45673,15.746764,103.692505,0,1/1/2018 6:23,2018,1,1
409.1681,15.796003,103.69651,0,1/1/2018 6:23,2018,1,1
408.84433,15.876875,103.67956,0,1/1/2018 6:23,2018,1,1
408.5212,15.968288,103.65517,0,1/1/2018 6:23,2018,1,1
408.37878,16.05995,103.63131,0,1/1/2018 6:23,2018,1,1
408.6946,16.15162,103.60749,0,1/1/2018 6:23,2018,1,1
406.94595,16.243368,103.58357,0,1/1/2018 6:23,2018,1,1
409.25214,16.364195,103.54761,0,1/1/2018 6:23,2018,1,1
409.17722,16.518053,103.51099,0,1/1/2018 6:23,2018,1,1
408.56735,16.865217,103.39839,0,1/1/2018 6:23,2018,1,1
404.59695,16.96848,103.38807,0,1/1/2018 6:23,2018,1,1
403.77823,17.038021,103.37793,0,1/1/2018 6:23,2018,1,1
409.43448,17.118822,103.36073,0,1/1/2018 6:23,2018,1,1
409.35004,17.209988,103.336205,0,1/1/2018 6:23,2018,1,1
409.50522,17.30118,103.31207,0,1/1/2018 6:23,2018,1,1
409.72208,17.486933,103.23322,0,1/1/2018 6:23,2018,1,1
410.0308,17.56723,103.215675,0,1/1/2018 6:23,2018,1,1
409.08728,17.65867,103.19121,0,1/1/2018 6:23,2018,1,1
408.70987,17.778765,103.15376,0,1/1/2018 6:23,2018,1,1
407.322,18.123095,103.07115,0,1/1/2018 6:23,2018,1,1
405.76675,35.255184,97.72365,0,1/1/2018 6:29,2018,1,1
407.55444,41.901657,94.93971,0,1/1/2018 6:31,2018,1,1
408.96545,42.151825,94.80403,0,1/1/2018 6:31,2018,1,1
408.60413,43.258656,94.28585,0,1/1/2018 6:31,2018,1,1
405.79474,16.612253,81.25966,0,1/1/2018 8:01,2018,1,1
404.3101,16.889389,81.18819,0,1/1/2018 8:01,2018,1,1
404.45126,16.974064,81.177635,0,1/1/2018 8:01,2018,1,1
405.5072,17.074917,81.155334,0,1/1/2018 8:01,2018,1,1
405.64297,17.17578,81.13286,0,1/1/2018 8:01,2018,1,1
405.22858,17.268703,81.11647,0,1/1/2018 8:01,2018,1,1
